URL,PAGE_TYPE,PRODUCT_COUNT,PRODUCT_COUNT_GROUP,INCOMING_HTML_PAGES,INCOMING_SOURCE_URLS,PARENT_URL,CATEGORY_URL,REACHABLE_FROM_HOME,IN_SITEMAP,INDEXABILITY,RECOMMENDED_INTERNAL_LINK_SOURCES,PRIORITY,TITLE,GENERATED_BY
/k/dekoraciq-za-doma/,taxonomy_landing,15,11+,31,/brand/krilati-priateli/; /brand/raelumin/; /brand/sito-studio/; /brand/studio-dada/; /brand/the-curiosity-institute/; /bulgarski-sveshti/; /bulgarsko-spalno-belyo/; /k/banya/; /k/dekor/; /k/dekoraciq-za-doma/; /k/dom-i-interior/; /k/domashen-tekstil/; /k/kuhnya/; /k/pochistvane/; /k/za-doma/; /p/izkustvo-za-stena-michaelangelos-david/; /p/kartina-tvoeto-angelsko-ime/; /p/kartina-yaponski-vulni/; /p/kashpa-relefni-valni/; /p/kolektsia-planinski-karti-5-planini/; /p/pirin-planinska-karta-poster/; /p/print-arraindegian/; /p/print-big-ideas/; /p/print-momicheta-momcheta-cvetya/; /p/print-self-compassion/; /p/print-sloppy-sphinx/; /p/print-za-stena-roza/; /p/risuvana-kartina-angel-pazitel/; /p/stoper-za-vrata-doggy/; /p/vitosha-planinska-karta-poster/; /rachno-izraboteni-sveshti/,/k/za-doma/,/k/za-doma/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Декор | Дом и интериор | Българитъм,src/pages/k/[slug].astro
/personaliziran-podarak-za-bebe/,intent_landing,15,11+,8,/bulgarski-podaratsi/za-bebe/; /k/podaraci-za-bebe/; /k/za-bebe/; /podarak-za-bebe-momche/; /podarak-za-bebe-momiche/; /podarak-za-izpisvane-na-bebe/; /podarak-za-novorodeno/; /podaratsi-za-pogacha-na-momche/,/bulgarski-podaratsi/za-bebe/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Персонализиран подарък за бебе | Българитъм,src/pages/[...slug].astro or dedicated route
/personaliziran-podarak-za-zhena/,intent_landing,15,11+,22,/bulgarski-podaratsi/za-zhena/; /k/podaraci-za-jena/; /k/za-zhena/; /koleden-podarak-za-zhena/; /luksozen-podarak-za-uchitelka/; /podarak-za-30-godishen-yubiley-zhena/; /podarak-za-70-godishen-yubiley-na-zhena/; /podarak-za-8-mart-za-uchitelka/; /podarak-za-80-godishen-yubiley-zhena/; /podarak-za-imen-den-na-zhena/; /podarak-za-pensionirane-na-zhena/; /podarak-za-rozhden-den-na-zhena/; /podarak-za-sveti-valentin-za-zhena/; /podarak-za-zhena-na-50/; /podarak-za-zhena-na-60/; /podarak-za-zhena-sportist/; /podarak-za-zhena-za-8-mart/; /podarak-za-zhena-za-diplomirane/; /podarak-za-zhena-za-rozhden-den/; /praktichen-podarak-za-zhena/; /romantichen-podarak-za-zhena/; /zabaven-podarak-za-zhena/,/bulgarski-podaratsi/za-zhena/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Персонализиран подарък за жена | Българитъм,src/pages/[...slug].astro or dedicated route
/rachno-izraboteni-kartichki/,intent_landing,15,11+,0,,/,/,NO,YES,INDEX,Add a contextual child link from / and links from matching product pages,P0,Ръчно изработени картички | Българитъм,src/pages/[...slug].astro or dedicated route
/k/kuhnya/,taxonomy_landing,16,11+,30,/brand/art-tochka/; /brand/magiya-na-hartiya/; /brand/nadnap/; /bulgarski-sveshti/; /bulgarsko-spalno-belyo/; /k/banya/; /k/dekor/; /k/dekoraciq-za-doma/; /k/dom-i-interior/; /k/domashen-tekstil/; /k/kuhnya/; /k/pochistvane/; /k/za-doma/; /p/chasha-s-poslanie-az-ti-i-moreto/; /p/chasha-s-poslanie-sartseto-ti-e-krasivo/; /p/golyama-chiniya-mak/; /p/keramichna-chasha-s-cvetya/; /p/keramichna-chasha-sus-sarca/; /p/podlozhka-za-hranene-ot-yuta-35x45-sm/; /p/pokrivka-atlantik-atlantic/; /p/pokrivka-lino-vodoustoychiva/; /p/rachno-risuvani-chashi-za-vino-slanchogledi/; /p/rakavica-za-furna/; /p/risuvani-chashi-za-vino-motiv/; /p/salfetka-dzhob-za-pribori-toni/; /p/srebarna-imperatorska-lazhichka/; /p/srebarna-lazhichka-vetrilo-1223l/; /p/srebarna-vilichka/; /p/tishlayfer-atlantik-atlantic/; /rachno-izraboteni-sveshti/,/k/za-doma/,/k/za-doma/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Кухня | Дом и интериор | Българитъм,src/pages/k/[slug].astro
/bulgarski-drehi/rokli/,clothing_landing,17,11+,44,/balni-rokli/; /beli-rokli/; /bezhovi-rokli/; /boho-roklya/; /bulgarski-brandove-za-drehi/; /bulgarski-damski-pizhami/; /bulgarski-damski-sportni-ekipi/; /bulgarski-ezhednevni-rokli/; /bulgarski-kozeni-yaketa/; /bulgarski-letni-rokli/; /bulgarski-oficialni-rokli/; /bulgarski-palta-ot-valna/; /byala-damska-riza/; /cherna-riza/; /cherna-roklya/; /cherno-palto/; /chervena-roklya/; /damska-lenena-riza/; /damska-pizhama-pamuk/; /damski-bluzi-s-dalag-rakav/; /damski-bluzi-s-kas-rakav/; /damski-rokli-s-dalag-rakav/; /damski-rokli-s-kas-rakav/; /dankova-roklya/; /esenni-rokli/; /k/damsko-obleklo/; /kafyava-roklya/; /kafyavo-palto/; /lenena-roklya/; /pamuchni-rokli/; /prehodni-damski-yaketa/; /roklya-saten/; /rozova-riza/; /rozovi-rokli/; /sinya-roklya/; /sportni-rokli/; /srebarni-rokli/; /svetlosinya-roklya/; /tamnosinya-roklya/; /vecherna-roklya/; /zelena-roklya/; /zeleno-palto/; /zhalta-roklya/; /zlatista-roklya/,/k/damsko-obleklo/,/bulgarski-drehi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Български рокли – модели и идеи | Българитъм,src/pages/bulgarski-drehi/[slug].astro
/k/zdrave-i-grizha/,taxonomy_landing,18,11+,29,/brand/alteya-organics/; /brand/axtracts/; /brand/innovaherb/; /brand/mira-profirova/; /brand/momvy/; /brand/nutera/; /k/chai-i-bilki/; /k/dobavki-i-ekstrakti/; /k/imunitet/; /k/sport/; /k/vitamini/; /p/artitera-krem-protiv-bolki-v-stavite/; /p/bella-bio-hranitelna-dobavka-za-kozha/; /p/chaga-sprei-35-ml/; /p/chai-protiv-virusi/; /p/chai-za-detoks/; /p/detoxa-bio-hranitelna-dobavka/; /p/energia-bio-hranitelna-dobavka/; /p/hranitelna-dobavka-cheren-kimion-byal-tran-rozovo-maslo/; /p/kaien-piper-tinktura/; /p/korditseps-sprei-35-ml/; /p/kurkuma-i-cheren-piper-tinktura/; /p/kutiya-balans-i-detoks-ritual/; /p/lavska-griva-sprei-35-ml/; /p/metalna-kutiya-beauty-tea/; /p/miks-ot-gabi-sprei-35-ml/; /p/reishi-sprei-35-ml/; /p/rose-beauty-omegas-bio-omega-3-6-7-9/; /p/surov-borov-prashets-tinktura/,/,/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Здраве и грижа | Български продукти | Българитъм,src/pages/k/[slug].astro
/podarak-za-novorodeno/,intent_landing,18,11+,8,/bulgarski-podaratsi/za-bebe/; /k/podaraci-za-bebe/; /k/za-bebe/; /personaliziran-podarak-za-bebe/; /podarak-za-bebe-momche/; /podarak-za-bebe-momiche/; /podarak-za-izpisvane-na-bebe/; /podaratsi-za-pogacha-na-momche/,/bulgarski-podaratsi/za-bebe/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Подарък за новородено – идеи за подарък | Българитъм,src/pages/[...slug].astro or dedicated route
/svatben-album-rachna-izrabotka/,intent_landing,18,11+,29,/brand/art-tochka/; /brand/cherryme/; /brand/crafts-of-space/; /brand/la-pivoine/; /brand/soleil-design/; /bulgarski-podaratsi/za-svatba/; /k/podaraci-za-svatba/; /k/za-svatba/; /p/album-blue/; /p/album-friends-2/; /p/album-i-kutiyka-za-sakrovishta-malka-balerina/; /p/album-za-momche-harry-potter/; /p/album-za-momche-raketa/; /p/album-za-novorodeno-giraffe/; /p/album-za-novorodeno-menta-i-shokolad/; /p/album-za-snimki-planina/; /p/detski-album-za-momiche-zamak/; /p/detski-graviran-darven-chasovnik-za-stena/; /p/foto-album-frezii/; /p/luksozen-album-za-snimki-shevica/; /p/luksozen-svatben-album-listenca/; /p/luksozen-svatben-komplekt-white-flowers/; /p/luksozen-svatben-set-rustic-and-blush/; /p/luksozen-svatben-set-v-stil-rustik/; /p/rachno-izraboten-album-plik-ramka-stih/; /p/rachno-izraboten-svatben-album-gorska-prikazka/; /p/svatben-album-shabby-roses/; /p/travel-album-greece/; /p/travel-album-istanbul/,/bulgarski-podaratsi/za-svatba/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Сватбен албум ръчна изработка | Българитъм,src/pages/[...slug].astro or dedicated route
/naturalna-bulgarska-kozmetika/,intent_landing,21,11+,3,/bulgarska-kozmetika-s-roza/; /k/kozmetika/; /kozmetika-s-shafran/,/k/kozmetika/,/k/kozmetika/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Българска натурална козметика – грижа и състав | Българитъм,src/pages/[...slug].astro or dedicated route
/podarak-za-bebe-momche/,intent_landing,21,11+,8,/bulgarski-podaratsi/za-bebe/; /k/podaraci-za-bebe/; /k/za-bebe/; /personaliziran-podarak-za-bebe/; /podarak-za-bebe-momiche/; /podarak-za-izpisvane-na-bebe/; /podarak-za-novorodeno/; /podaratsi-za-pogacha-na-momche/,/bulgarski-podaratsi/za-bebe/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Подарък за бебе момченце – идеи за подарък | Българитъм,src/pages/[...slug].astro or dedicated route
/bulgarski-podaratsi/za-dete/,gift_landing,22,11+,93,/20-godishnina-ot-svatba-podarak/; /bulgarski-podaratsi/; /bulgarski-podaratsi/rachno-izraboteni/; /bulgarski-podaratsi/za-bebe/; /bulgarski-podaratsi/za-dete/; /bulgarski-podaratsi/za-mazh/; /bulgarski-podaratsi/za-svatba/; /bulgarski-podaratsi/za-zhena/; /k/bulgarski-podaratsi/; /k/idei-za-podarak/; /k/podaraci-za-bebe/; /k/podaraci-za-jena/; /k/podaraci-za-nego/; /k/podaraci-za-svatba/; /k/podaraci/; /k/za-bebe/; /k/za-dete/; /k/za-mazh/; /k/za-svatba/; /k/za-zhena/; /koleden-podarak-za-mazh/; /koleden-podarak-za-zhena/; /luksozen-podarak-za-uchitelka/; /originalen-podarak-za-10-godishno-momche/; /originalen-podarak-za-10-godishno-momiche/; /originalen-podarak-za-9-godishno-momiche/; /originalen-podarak-za-momche-na-14-godini/; /originalen-podarak-za-momiche-na-14-godini/; /originalen-podarak-za-momiche-na-7-godini/; /personaliziran-podarak-za-bebe/; /personaliziran-podarak-za-mazh/; /personaliziran-podarak-za-zhena/; /podarak-za-10-godishnina-ot-svatba/; /podarak-za-20-godishen-mazh/; /podarak-za-25-godishen-mazh/; /podarak-za-30-godishen-yubiley-zhena/; /podarak-za-30-godishnina-na-mazh/; /podarak-za-4-godishno-momche/; /podarak-za-40-godishnina-na-mazh/; /podarak-za-40-godishnina-ot-svatba/; /podarak-za-60-godishen-yubiley-mazh/; /podarak-za-70-godishen-yubiley-na-zhena/; /podarak-za-70-godishnina-na-mazh/; /podarak-za-8-mart-za-uchitelka/; /podarak-za-80-godishen-yubiley-zhena/; /podarak-za-80-godishnina-na-mazh/; /podarak-za-bebe-momche/; /podarak-za-bebe-momiche/; /podarak-za-dete-na-1-godina/; /podarak-za-dete-na-10-godini/; … +43 more,/bulgarski-podaratsi/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Подарък за дете | Българитъм,src/pages/bulgarski-podaratsi/[slug].astro
/k/za-dete/,taxonomy_landing,22,11+,0,,/bulgarski-podaratsi/,/bulgarski-podaratsi/,NO,NO,INDEX,Add a contextual child link from /bulgarski-podaratsi/ and links from matching product pages,P0,Подаръци за дете | Подаръци | Българитъм,src/pages/k/[slug].astro
/podarak-za-sveti-valentin-za-zhena/,intent_landing,23,11+,22,/bulgarski-podaratsi/za-zhena/; /k/podaraci-za-jena/; /k/za-zhena/; /koleden-podarak-za-zhena/; /luksozen-podarak-za-uchitelka/; /personaliziran-podarak-za-zhena/; /podarak-za-30-godishen-yubiley-zhena/; /podarak-za-70-godishen-yubiley-na-zhena/; /podarak-za-8-mart-za-uchitelka/; /podarak-za-80-godishen-yubiley-zhena/; /podarak-za-imen-den-na-zhena/; /podarak-za-pensionirane-na-zhena/; /podarak-za-rozhden-den-na-zhena/; /podarak-za-zhena-na-50/; /podarak-za-zhena-na-60/; /podarak-za-zhena-sportist/; /podarak-za-zhena-za-8-mart/; /podarak-za-zhena-za-diplomirane/; /podarak-za-zhena-za-rozhden-den/; /praktichen-podarak-za-zhena/; /romantichen-podarak-za-zhena/; /zabaven-podarak-za-zhena/,/bulgarski-podaratsi/za-zhena/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Подарък за жена за Свети Валентин | Българитъм,src/pages/[...slug].astro or dedicated route
/podarak-za-bebe-momiche/,intent_landing,24,11+,8,/bulgarski-podaratsi/za-bebe/; /k/podaraci-za-bebe/; /k/za-bebe/; /personaliziran-podarak-za-bebe/; /podarak-za-bebe-momche/; /podarak-za-izpisvane-na-bebe/; /podarak-za-novorodeno/; /podaratsi-za-pogacha-na-momche/,/bulgarski-podaratsi/za-bebe/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Подарък за бебе момиченце – идеи за подарък | Българитъм,src/pages/[...slug].astro or dedicated route
/bulgarski-damski-pizhami/,intent_landing,25,11+,68,/balni-rokli/; /beli-rokli/; /bezhovi-rokli/; /boho-roklya/; /bulgarski-damski-sportni-ekipi/; /bulgarski-drehi/rokli/; /bulgarski-ezhednevni-rokli/; /bulgarski-kozeni-yaketa/; /bulgarski-letni-rokli/; /bulgarski-oficialni-rokli/; /bulgarski-palta-ot-valna/; /byala-damska-riza/; /cherna-riza/; /cherna-roklya/; /cherno-palto/; /chervena-roklya/; /damska-lenena-riza/; /damska-pizhama-pamuk/; /damski-bluzi-s-dalag-rakav/; /damski-bluzi-s-kas-rakav/; /damski-rokli-s-dalag-rakav/; /damski-rokli-s-kas-rakav/; /dankova-roklya/; /esenni-rokli/; /k/damsko-obleklo/; /kafyava-roklya/; /kafyavo-palto/; /lenena-roklya/; /p/byal-halat-angelsko-dokosvane/; /p/damska-noshtnitsa-latte/; /p/damska-pizhama-blue-lemon-chic/; /p/damska-pizhama-dolce-lemon/; /p/damska-satenena-noshtnitsa-midnight-cherry/; /p/damska-satenena-noshtnitsa-vanilla-cherry/; /p/damski-domashen-komplekt-plyush-zip-menta/; /p/halat-brida-personaliziran/; /p/halat-ot-pamuk-rose/; /p/luksozen-satenen-halat-black-and-red/; /p/luksozna-damska-pizhama-golden-whisper/; /p/luksuzna-damska-pizhama-ash-of-roses/; /p/lyatna-damska-pizhama-black-citrus/; /p/lyatna-damska-pizhama-sunny-citrus/; /p/modal-noshtnitsa-s-dalag-rakav-bordo/; /p/pamuchen-set-s-dalag-rakav-blue-whisper/; /p/pamuchen-set-s-dalag-rakav-rose/; /p/pijama-kiss-me-goodnight/; /p/pizhama-lolita/; /p/pizhama-modal-potnik-s-dalgo-dolnishte-bordo/; /p/pizhama-modal-potnik-s-kaso-dolnishte-bordo/; /p/pizhama-s-potnik-ot-pamuk-i-modal-flower-stripes/; … +18 more,/k/damsko-obleklo/,/bulgarski-drehi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Български дамски пижами от локални марки | Българитъм,src/pages/[...slug].astro or dedicated route
/bulgarski-drehi/pizhami/,clothing_landing,25,11+,32,/balgarsko-damsko-belo-pamuk/; /brand/affect/; /brand/belong/; /brand/fabele/; /brand/iva-tex/; /bulgarsko-mazhko-belyo/; /k/belio/; /p/byal-halat-angelsko-dokosvane/; /p/damska-noshtnitsa-latte/; /p/damska-pizhama-blue-lemon-chic/; /p/damska-pizhama-dolce-lemon/; /p/damska-satenena-noshtnitsa-midnight-cherry/; /p/damska-satenena-noshtnitsa-vanilla-cherry/; /p/damski-domashen-komplekt-plyush-zip-menta/; /p/halat-brida-personaliziran/; /p/halat-ot-pamuk-rose/; /p/luksozen-satenen-halat-black-and-red/; /p/luksozna-damska-pizhama-golden-whisper/; /p/luksuzna-damska-pizhama-ash-of-roses/; /p/lyatna-damska-pizhama-black-citrus/; /p/lyatna-damska-pizhama-sunny-citrus/; /p/modal-noshtnitsa-s-dalag-rakav-bordo/; /p/pamuchen-set-s-dalag-rakav-blue-whisper/; /p/pamuchen-set-s-dalag-rakav-rose/; /p/pijama-kiss-me-goodnight/; /p/pizhama-lolita/; /p/pizhama-modal-potnik-s-dalgo-dolnishte-bordo/; /p/pizhama-modal-potnik-s-kaso-dolnishte-bordo/; /p/pizhama-s-potnik-ot-pamuk-i-modal-flower-stripes/; /p/satenen-halat-dark-cherry/; /p/satenen-halat-silver/; /p/tenisika-kusi-pantalonki-organichen-pamuk-cvetna-feeria/,/k/belio/,/bulgarski-drehi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Български пижами | Българитъм,src/pages/bulgarski-drehi/[slug].astro
/bulgarski-podaratsi/za-bebe/,gift_landing,25,11+,93,/20-godishnina-ot-svatba-podarak/; /bulgarski-podaratsi/; /bulgarski-podaratsi/rachno-izraboteni/; /bulgarski-podaratsi/za-bebe/; /bulgarski-podaratsi/za-dete/; /bulgarski-podaratsi/za-mazh/; /bulgarski-podaratsi/za-svatba/; /bulgarski-podaratsi/za-zhena/; /k/bulgarski-podaratsi/; /k/idei-za-podarak/; /k/podaraci-za-bebe/; /k/podaraci-za-jena/; /k/podaraci-za-nego/; /k/podaraci-za-svatba/; /k/podaraci/; /k/za-bebe/; /k/za-dete/; /k/za-mazh/; /k/za-svatba/; /k/za-zhena/; /koleden-podarak-za-mazh/; /koleden-podarak-za-zhena/; /luksozen-podarak-za-uchitelka/; /originalen-podarak-za-10-godishno-momche/; /originalen-podarak-za-10-godishno-momiche/; /originalen-podarak-za-9-godishno-momiche/; /originalen-podarak-za-momche-na-14-godini/; /originalen-podarak-za-momiche-na-14-godini/; /originalen-podarak-za-momiche-na-7-godini/; /personaliziran-podarak-za-bebe/; /personaliziran-podarak-za-mazh/; /personaliziran-podarak-za-zhena/; /podarak-za-10-godishnina-ot-svatba/; /podarak-za-20-godishen-mazh/; /podarak-za-25-godishen-mazh/; /podarak-za-30-godishen-yubiley-zhena/; /podarak-za-30-godishnina-na-mazh/; /podarak-za-4-godishno-momche/; /podarak-za-40-godishnina-na-mazh/; /podarak-za-40-godishnina-ot-svatba/; /podarak-za-60-godishen-yubiley-mazh/; /podarak-za-70-godishen-yubiley-na-zhena/; /podarak-za-70-godishnina-na-mazh/; /podarak-za-8-mart-za-uchitelka/; /podarak-za-80-godishen-yubiley-zhena/; /podarak-za-80-godishnina-na-mazh/; /podarak-za-bebe-momche/; /podarak-za-bebe-momiche/; /podarak-za-dete-na-1-godina/; /podarak-za-dete-na-10-godini/; … +43 more,/bulgarski-podaratsi/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Подарък за бебе | Българитъм,src/pages/bulgarski-podaratsi/[slug].astro
/k/podaraci-za-bebe/,taxonomy_landing,25,11+,0,,/bulgarski-podaratsi/,/bulgarski-podaratsi/,NO,NO,INDEX,Add a contextual child link from /bulgarski-podaratsi/ and links from matching product pages,P0,Подаръци за бебе | Подаръци | Българитъм,src/pages/k/[slug].astro
/k/za-bebe/,taxonomy_landing,25,11+,0,,/bulgarski-podaratsi/,/bulgarski-podaratsi/,NO,NO,INDEX,Add a contextual child link from /bulgarski-podaratsi/ and links from matching product pages,P0,Подаръци за бебе | Подаръци | Българитъм,src/pages/k/[slug].astro
/bulgarski-podaratsi/za-svatba/,gift_landing,27,11+,93,/20-godishnina-ot-svatba-podarak/; /bulgarski-podaratsi/; /bulgarski-podaratsi/rachno-izraboteni/; /bulgarski-podaratsi/za-bebe/; /bulgarski-podaratsi/za-dete/; /bulgarski-podaratsi/za-mazh/; /bulgarski-podaratsi/za-svatba/; /bulgarski-podaratsi/za-zhena/; /k/bulgarski-podaratsi/; /k/idei-za-podarak/; /k/podaraci-za-bebe/; /k/podaraci-za-jena/; /k/podaraci-za-nego/; /k/podaraci-za-svatba/; /k/podaraci/; /k/za-bebe/; /k/za-dete/; /k/za-mazh/; /k/za-svatba/; /k/za-zhena/; /koleden-podarak-za-mazh/; /koleden-podarak-za-zhena/; /luksozen-podarak-za-uchitelka/; /originalen-podarak-za-10-godishno-momche/; /originalen-podarak-za-10-godishno-momiche/; /originalen-podarak-za-9-godishno-momiche/; /originalen-podarak-za-momche-na-14-godini/; /originalen-podarak-za-momiche-na-14-godini/; /originalen-podarak-za-momiche-na-7-godini/; /personaliziran-podarak-za-bebe/; /personaliziran-podarak-za-mazh/; /personaliziran-podarak-za-zhena/; /podarak-za-10-godishnina-ot-svatba/; /podarak-za-20-godishen-mazh/; /podarak-za-25-godishen-mazh/; /podarak-za-30-godishen-yubiley-zhena/; /podarak-za-30-godishnina-na-mazh/; /podarak-za-4-godishno-momche/; /podarak-za-40-godishnina-na-mazh/; /podarak-za-40-godishnina-ot-svatba/; /podarak-za-60-godishen-yubiley-mazh/; /podarak-za-70-godishen-yubiley-na-zhena/; /podarak-za-70-godishnina-na-mazh/; /podarak-za-8-mart-za-uchitelka/; /podarak-za-80-godishen-yubiley-zhena/; /podarak-za-80-godishnina-na-mazh/; /podarak-za-bebe-momche/; /podarak-za-bebe-momiche/; /podarak-za-dete-na-1-godina/; /podarak-za-dete-na-10-godini/; … +43 more,/bulgarski-podaratsi/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Подаръци за сватба | Българитъм,src/pages/bulgarski-podaratsi/[slug].astro
/k/podaraci-za-svatba/,taxonomy_landing,27,11+,0,,/bulgarski-podaratsi/,/bulgarski-podaratsi/,NO,NO,INDEX,Add a contextual child link from /bulgarski-podaratsi/ and links from matching product pages,P0,Подаръци за сватба | Подаръци | Българитъм,src/pages/k/[slug].astro
/k/za-svatba/,taxonomy_landing,27,11+,0,,/bulgarski-podaratsi/,/bulgarski-podaratsi/,NO,NO,INDEX,Add a contextual child link from /bulgarski-podaratsi/ and links from matching product pages,P0,Подаръци за сватба | Подаръци | Българитъм,src/pages/k/[slug].astro
/rachno-izraboteni-bizhuta/,intent_landing,27,11+,82,/bizhuta-ot-kehlibar/; /bizhuta-ot-meditsinska-stomana/; /bizhuta-po-porachka/; /bizhuta-s-cheren-turmalin/; /bizhuta-s-diamanti/; /bizhuta-s-hematit/; /bizhuta-s-izumrud/; /bizhuta-s-labradorit/; /bizhuta-s-moysanit/; /bizhuta-s-perli/; /bizhuta-s-rubin/; /bizhuta-s-tigrovo-oko/; /bizhuta-s-tsitrin/; /brand/forget-me-not/; /brand/gabi-jewellery/; /brand/katano/; /brand/nula/; /brand/studio-nikolas/; /godezhen-prasten-s-diamant/; /godezhni-prasteni/; /grivna-cherven-konets/; /grivna-s-bukva/; /grivna-s-ime/; /grivna-s-krast/; /grivna-srebro/; /grivni-ot-meditsinska-stomana/; /hematit-grivna/; /k/bijuta/; /k/srebarni-bijuta/; /kolieta-ot-meditsinska-stomana/; /kutiya-za-bizhuta/; /mazhki-bizhuta/; /obetsi-ot-meditsinska-stomana/; /obetsi-ot-srebro/; /p/damsko-kolie-ot-koprina-i-med/; /p/golemi-obeci-balerina-ramonna/; /p/golemi-obeci-s-cvetya-amalfi/; /p/grivna-pearls/; /p/kabala-obetsi-halki-sheva-brachot/; /p/kabala-obetsi-s-kultivirani-beli-perli/; /p/kabbalah-obetsi-ot-srebro/; /p/kabbalah-obetsi-srebro-s-tsirkoni/; /p/kaso-srebarno-kolie-s-perla/; /p/kolie-pearls/; /p/kolie-rose-aura/; /p/mazhka-grivna-ot-med-spokoystvie-1-5-sm/; /p/mazhka-grivna-ot-med-spokoystvie/; /p/mazhka-grivna-ot-med-svarog/; /p/mazhka-grivna-ot-med-tiha-sila/; /p/mazhka-srebarna-grivna-143b/; … +32 more,/k/bijuta/,/k/aksesoari/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Български ръчно изработени бижута | Българитъм,src/pages/[...slug].astro or dedicated route
/bulgarski-suveniri/,intent_landing,32,11+,1,/k/zabavlenie/,/k/zabavlenie/,/k/zabavlenie/,NO,YES,INDEX,"Strengthen from /k/zabavlenie/, one relevant sibling hub, and matching product pages",P1,Български сувенири | Българитъм,src/pages/[...slug].astro or dedicated route
/bulgarski-damski-sportni-ekipi/,intent_landing,36,11+,84,/balni-rokli/; /beli-rokli/; /bezhovi-rokli/; /boho-roklya/; /brand/boriana-sport/; /brand/comerse/; /brand/morado/; /brand/vitality-activewear/; /brand/zerofit/; /bulgarski-damski-pizhami/; /bulgarski-drehi/rokli/; /bulgarski-ezhednevni-rokli/; /bulgarski-kozeni-yaketa/; /bulgarski-letni-rokli/; /bulgarski-oficialni-rokli/; /bulgarski-palta-ot-valna/; /byala-damska-riza/; /cherna-riza/; /cherna-roklya/; /cherno-palto/; /chervena-roklya/; /damska-lenena-riza/; /damska-pizhama-pamuk/; /damski-bluzi-s-dalag-rakav/; /damski-bluzi-s-kas-rakav/; /damski-rokli-s-dalag-rakav/; /damski-rokli-s-kas-rakav/; /dankova-roklya/; /esenni-rokli/; /k/damsko-obleklo/; /kafyava-roklya/; /kafyavo-palto/; /lenena-roklya/; /p/capsule-collection-beige-shorti/; /p/capsule-collection-bubble-beige-shorti/; /p/capsule-collection-bubble-pink-shorti/; /p/damska-byala-tenis-pola/; /p/damska-cherna-tenis-roklya/; /p/damski-ekip-s-bezhov-suichar-1832/; /p/damski-ekip-sas-suichar-v-tsvyat-kapuchino-1832/; /p/damski-ekip-v-cherno-1838/; /p/damski-kafyav-oformyasht-gashterizon/; /p/damski-kasi-pantalonki-v-sivo-1516/; /p/damski-komplekt-ot-3-chasti-lavender/; /p/damski-komplekt-ot-byala-teniska-i-kas-klin-lemon/; /p/damski-komplekt-ot-kas-potnik-i-klin-hot-pink/; /p/damski-komplekt-ot-kas-potnik-i-klin-stone/; /p/damski-komplekt-ot-kas-potnik-i-razkroen-klin-dusty-pink/; /p/damski-komplekt-ot-kas-potnik-i-razkroen-klin-sage-green/; /p/damski-komplekt-ot-kas-potnik-i-styagasht-kas-klin-noir/; … +34 more,/k/damsko-obleklo/,/bulgarski-drehi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Български дамски спортни екипи – модели и идеи | Българитъм,src/pages/[...slug].astro or dedicated route
